UserId,ItemId
4254,275 1455 2537 637 865 1734 1868 968 2791 380 719 496 2022 1135 2464 1664 2814 3031 2312 3021 3231 1745 3040 3181 2030 3111 226 1681 945 1262 2547 465 656 3078 2971 2117 584 2845 2326 1193 2525 854 1200 3248 267 1793 1113 1648 515 1386 
4255,2810 1941 1268 3189 1213 1613 163 553 1055 2385 1362 1957 1152 590 1861 2805 677 2417 2217 1267 2182 1164 1549 1770 2565 2499 2470 2734 1048 405 651 1976 2809 1008 3236 1507 1852 876 2072 1025 2320 897 734 465 1200 2193 2885 525 1475 964 
4256,1474 3150 2546 1686 2474 2352 1975 1575 2176 938 155 358 865 231 976 2631 1861 2726 734 2594 1268 3142 2217 1006 2089 2921 1443 1938 553 1432 1613 2555 2113 2305 1325 505 1784 2129 3220 1299 1355 458 905 2499 1088 954 2464 394 2351 2866 
4257,2022 2537 865 2885 938 465 1386 1575 1868 2351 275 2312 2464 719 505 2652 968 697 637 1200 1474 988 2940 231 1197 1195 2547 3181 417 471 2299 2024 1681 702 496 1156 2115 1056 1455 2757 2855 384 1185 1949 2971 2841 1193 1770 2470 1812 
4258,275 1365 719 361 1115 3124 443 842 1784 1156 1001 663 372 2902 3186 2006 2944 1681 240 1575 1917 402 2455 960 981 1119 1455 471 865 465 2350 2172 1324 1730 1130 588 2466 277 706 2521 637 170 1734 2928 698 231 1567 384 3040 1871 
4259,2726 100 2320 517 2022 2616 2350 1386 1239 2470 2875 945 2885 2652 2688 2874 1289 2541 470 3145 1197 3059 1722 1498 1737 1784 1200 1060 465 1106 1567 2351 1443 2933 803 702 2464 2666 1956 868 2649 1348 1714 2937 521 1736 987 1371 2179 115 
4260,2464 2537 2312 1575 2940 1193 3078 1386 2024 1868 1348 865 719 2022 1465 417 859 275 1949 2351 1455 3209 1956 1754 1200 2547 2179 1185 2463 2435 2885 702 2608 496 2039 3178 3032 1195 3181 85 2455 770 231 1023 2031 706 2602 1881 1812 1241 
4261,945 251 1956 2754 1122 3130 1348 1060 100 870 3148 2179 2435 2541 2346 1643 2616 1465 2171 3233 3091 1741 517 702 2201 266 306 1498 521 1386 761 1358 479 1737 2274 1197 168 596 748 2343 1046 1922 1071 2875 470 1470 255 2799 225 2726 
4262,1575 231 1405 2464 2474 938 146 1193 1185 719 358 865 1681 2953 976 1686 2710 1799 2392 275 1200 1197 1755 2454 1325 393 1696 876 1474 1386 2944 2312 2537 465 98 1156 1268 1224 698 234 1455 458 2833 3237 2133 2193 3210 1868 2928 221 
4263,938 1812 2522 1857 1031 644 465 2384 361 1853 3181 988 1195 2351 2750 1020 1369 2592 672 2885 1135 515 1770 490 380 2669 2757 2971 2022 1443 706 2538 847 2312 2455 307 1745 1168 1034 2977 2537 2862 1046 589 2299 1200 571 1113 1664 933 
4264,571 13 1001 450 486 1298 919 2685 1521 1496 423 1556 1195 1414 454 1720 2384 847 294 2627 984 1614 593 962 471 2865 525 2661 1594 1795 1026 1209 376 2885 1602 2350 2893 415 2937 505 2338 397 167 1290 1802 1130 2855 1715 2986 3162 
4265,856 954 825 2887 2811 2113 751 1896 91 319 1054 1117 710 1002 1317 1975 1575 905 1432 2431 938 1154 1964 836 231 2115 2297 990 2977 505 2089 676 1129 1474 2164 1240 1299 1224 2631 3243 3210 655 335 3241 1797 2561 1518 1088 2652 2362 
4266,1154 2862 1784 1088 865 1002 2537 1200 1474 637 319 505 1575 275 1770 454 1057 1268 3040 1861 2551 676 48 988 719 3049 1681 1715 1868 1635 1964 1593 1567 783 2320 2297 1353 294 1185 2470 2971 2661 2472 465 1195 2385 394 571 869 2232 
4267,1689 992 1405 871 134 730 1971 1745 938 2749 3167 2580 790 1336 31 3174 1665 1996 88 162 1104 3242 2964 1825 1376 784 1732 2319 918 1256 2662 25 689 406 2116 2337 1880 925 2953 1197 1832 470 676 393 122 3241 1470 987 1535 1479 
4268,1474 275 683 865 938 2351 2537 2464 1868 1006 3248 945 2312 2024 3078 2022 1949 1386 637 2107 505 465 1575 1465 706 3142 719 1348 2039 1648 3015 426 697 2117 2726 3031 2404 1059 1455 333 1681 1197 1200 2127 3147 2652 663 1193 2885 2089 
4269,1325 1575 954 1755 856 2113 2115 231 905 714 505 1015 243 938 655 2306 1949 676 457 2940 1054 2193 2997 2431 2855 2805 968 2392 335 2464 1474 2841 719 2537 333 1185 2549 2022 465 2404 2144 1336 2811 3178 1614 1307 1284 2312 117 2024 
4270,750 18 1198 2190 3229 2144 427 3178 1245 2554 1102 329 385 491 2012 3236 1662 2464 3022 2033 412 518 2359 1336 1443 3209 2650 1983 1357 1677 465 1811 770 773 1193 1386 2693 3111 2371 65 1053 2064 1579 767 3073 273 2750 1506 2126 3131 
4271,2805 231 1853 1376 1184 2899 1861 2809 598 588 1575 3184 976 1957 3106 565 1613 1325 2921 1619 813 589 2226 444 1197 2852 2128 2075 2323 2034 3186 167 162 505 745 1130 2902 1156 2514 240 1684 2014 1298 361 405 2662 996 443 1768 842 
4272,987 3241 702 1465 1470 470 1071 1386 2541 2616 2885 2964 2022 91 2652 1348 2351 2179 100 2754 1371 517 3210 1045 1737 2350 2726 1106 1197 596 2688 1498 3059 3145 1046 938 945 230 954 2470 2320 2957 1722 2841 266 241 14 1956 2875 1818 
4273,644 1405 361 1290 1575 1735 1156 385 2350 1423 465 505 167 938 2885 296 2006 1088 1734 3041 1197 231 2464 454 2944 13 2959 2472 1443 1195 471 770 346 1673 2514 1784 1567 1456 2470 783 2855 1130 486 2320 1200 441 18 1896 3037 46 
4274,1474 698 1185 1196 3178 1956 1681 275 147 273 2956 2631 2466 865 518 2144 1125 2190 812 157 750 702 2474 719 1755 2039 2232 362 2555 840 2024 1686 1575 1784 241 2841 2464 3078 1336 394 2129 358 412 1628 2344 2320 1975 231 2431 517 
4275,938 2546 1474 1299 2406 2431 3194 1241 2305 59 2602 1154 1895 2866 91 2631 954 1470 119 3080 2930 1686 2885 465 1575 2351 1432 1045 2977 3209 1224 2113 2550 319 1861 3150 2464 1896 1812 1975 3210 987 1006 2129 505 2811 1268 2887 1054 1518 
4276,2726 1106 2470 2688 2885 2350 100 1474 1386 945 1722 2351 1348 3059 2537 3241 1956 2320 2022 2652 803 505 719 938 1465 1197 2875 1575 1200 706 91 865 702 1185 231 2464 2541 241 1470 2964 234 3145 1002 1868 1195 470 2179 3142 2649 517 
4277,291 711 21 1778 1187 1198 2403 2940 2039 2464 1465 2772 1586 1598 3032 1949 632 3178 2479 3078 2312 2004 1889 941 2514 518 968 608 3114 2024 230 1193 3193 2549 999 2190 1662 1459 2526 1336 3259 3101 1696 1330 2833 1386 1677 1898 3026 2652 
4278,1404 706 2339 2173 842 830 471 1781 1189 231 2350 328 1614 1731 2115 1325 2444 837 3241 170 505 1242 2613 3087 1197 1365 401 213 593 2902 655 1871 1672 335 3142 545 2652 2455 2075 1575 2921 372 3186 714 2726 1828 1966 1195 2307 2804 
4279,2537 2312 1575 2959 784 3220 505 1861 1868 1197 358 2464 1200 2885 496 2940 938 25 865 1195 393 2351 1474 1684 277 2022 1386 465 1405 490 3229 231 1348 2514 1812 1156 770 1002 1268 1224 1745 1193 2031 676 2845 1046 637 2783 2547 2971 
4280,1386 84 1281 2940 2351 2022 485 697 1245 422 2464 1755 702 2885 1465 2855 2991 14 1194 1214 745 21 3178 767 2549 1430 331 2541 489 3032 430 230 465 2120 1336 2039 2258 128 290 1357 1769 3158 2652 1656 1589 924 1586 1071 1193 1800 
4281,275 1575 2902 471 719 1115 2537 1730 505 2845 865 2455 706 370 1455 231 2350 486 1868 960 384 1474 637 3186 783 988 2339 2007 2006 1092 1200 1195 443 1365 234 1871 1681 2117 2971 402 1119 1770 1147 2444 3035 1325 3156 2024 2726 2652 
4282,2885 1386 2022 465 2464 2537 968 2351 2312 697 2652 2750 2470 2940 3209 2547 2855 1193 814 1200 380 719 1868 1102 1443 1307 275 1818 2299 496 2024 1575 2359 2320 1770 865 2198 584 1784 1197 1156 517 2814 470 706 1949 457 1348 3229 637 
4283,1575 275 1868 2312 2024 719 865 1455 2464 2537 2455 1193 1200 231 1474 2382 2117 1386 1648 3196 2193 333 1770 2885 505 1185 2706 465 976 1755 2470 691 2320 2392 770 2940 697 637 2474 2971 2463 2351 1348 676 496 1861 1693 1881 1023 1325 
4284,938 465 385 1386 2464 954 2841 2885 2750 1088 231 39 2198 1443 1268 2652 814 1200 644 1290 1575 2944 1325 2022 3209 346 2855 3142 2470 31 1784 907 296 1474 319 335 2616 1193 517 706 1317 2350 3237 2726 1405 1964 3241 1755 2710 491 
4285,1956 1386 3078 2885 2464 1575 706 1197 2022 465 1307 938 2470 2602 3209 865 2312 1241 1923 2320 2351 1034 277 1200 1922 2537 1193 1410 2652 3022 259 1348 2541 1770 457 1156 1539 697 2171 2024 770 2299 2339 942 719 1868 2173 655 2455 517 
4286,1465 702 2754 2403 1348 3178 2179 2039 1386 1586 1198 2726 1907 2458 1185 412 230 241 1072 2022 2464 2350 2770 2320 2652 2805 918 2144 945 2024 1336 3032 3078 517 427 333 2180 2346 1956 231 1197 767 457 2182 750 100 2312 1949 3071 2873 
4287,1474 1006 1975 1596 2351 1575 155 1355 2652 358 1336 1002 3194 2312 231 938 1185 676 91 865 976 1868 3241 505 954 2537 2170 3220 692 2464 2413 319 2957 987 2474 990 1348 1386 2631 1197 1686 719 215 2887 3008 710 2555 3196 1755 2014 
4288,987 1474 1575 1268 2129 1861 954 2431 856 938 2196 2811 2885 677 2631 2351 3210 553 1470 2499 2474 91 1596 2217 1224 2312 2464 2889 1956 1129 358 1002 2193 2413 405 876 2164 1475 755 865 1686 155 2970 2959 2316 2957 905 2550 243 990 
4289,3210 1002 954 1224 856 2362 998 938 2164 676 1203 2474 2115 1575 231 2316 1755 2957 505 2537 1896 1154 714 2652 1317 1474 119 1200 1797 2196 2736 1325 825 335 3194 2930 2193 1054 1686 319 2431 3241 458 2841 1015 2885 1868 2904 239 91 
4290,2470 1784 2214 1386 48 454 178 1200 2885 490 2472 1195 1046 465 3021 2937 1745 2652 2964 1714 13 3049 1988 765 380 3209 1290 2022 644 3022 4 2537 423 988 2919 2320 2616 2781 1567 2350 1001 1279 783 1197 803 2464 2111 115 2551 1280 
4291,938 505 1474 1575 2222 676 457 1923 2312 2537 954 1386 3241 1224 231 1868 1200 1505 2977 2611 2546 2474 277 299 697 2024 2464 770 2022 2547 1193 465 945 2392 2115 496 2431 865 968 2940 2351 2885 1470 1197 1203 3210 3142 2783 637 1405 
4292,1575 2537 2022 1386 465 231 2464 2312 1200 2885 865 719 275 1755 702 1268 1325 2845 2652 505 1770 2805 2320 384 2339 1185 117 767 1648 2940 1197 2902 2193 1092 1868 1195 2841 712 2470 1198 2726 2351 1722 1812 2855 799 2833 655 1193 1465 
4293,1241 551 3209 2749 1470 3022 3078 85 2602 324 938 1956 2431 1923 2464 2406 2572 2703 2546 1372 59 1539 2724 1045 587 2940 1141 362 1193 2435 2312 3080 2031 639 1386 721 465 1845 1305 935 2878 633 1358 2850 2905 2024 1024 2547 1961 1410 
4294,2885 702 2022 2350 1386 2652 1348 2351 2726 2855 2339 100 2688 1498 2127 830 241 2964 596 1714 945 1755 465 1722 2470 2782 1818 2320 1465 1371 3087 517 1737 803 2841 924 1318 2908 3059 697 2754 470 1602 3145 3241 1071 14 1956 1560 2937 
4295,1575 2537 1268 231 1474 1696 719 2392 1755 619 1868 1200 1325 3237 2474 976 865 2836 505 2464 2833 146 2380 637 2921 358 2193 3106 458 1185 275 2546 2217 1804 1681 651 1861 2652 325 830 1648 1224 3142 616 1455 3150 2710 2339 706 1092 
4296,1292 2111 2350 2652 1920 2333 964 497 1001 571 115 346 2638 1973 1402 1871 1533 706 1130 2320 1680 2163 1915 842 328 1602 856 2080 1828 1853 865 1797 12 214 2470 3145 2101 593 2786 1195 2937 3064 1706 1040 1568 1272 2883 59 1496 2726 
4297,1575 1474 231 1686 2474 1355 2176 2129 458 2811 155 2546 2631 1224 2392 3241 856 1975 2089 826 954 91 2921 1432 2652 2464 2305 1156 1450 629 1006 2726 976 2885 905 2113 2193 876 938 1268 1519 2312 1141 277 1325 2320 2024 1938 1956 358 
4298,703 2536 3184 277 1307 2706 1619 770 505 706 167 465 663 471 361 296 1184 2855 2312 2464 1386 2455 3071 1197 363 644 1195 1290 1156 3026 2022 1857 2885 1575 2622 749 1689 938 1812 1405 1130 861 1001 457 2221 231 248 124 1745 992 
4299,1184 703 361 663 770 444 1268 2296 992 1055 871 86 1745 1041 3073 776 1507 2677 3184 2217 3209 363 3242 3134 976 1619 938 553 1458 1324 621 167 644 651 2126 2385 1941 1048 2805 2622 598 3009 2195 2809 590 1575 1295 122 277 76 
4300,1575 505 2537 2455 1861 231 1268 384 719 275 637 1325 1868 976 676 2392 1353 2193 2464 895 1195 1812 2437 332 2805 706 92 1200 1132 2312 1715 1755 2385 3041 865 678 3176 2902 2174 3031 374 465 1648 443 3079 1075 1167 3147 3186 780 
4301,676 1002 954 856 2306 2392 1896 1575 119 1544 2779 3199 2977 2316 3210 2957 505 2431 25 234 998 2455 2723 1154 2193 2971 1474 2395 1895 719 2887 1421 275 1054 91 1325 1179 673 3194 2537 1755 1015 2930 1113 300 1231 243 1353 1269 1455 
4302,1336 954 505 231 1575 987 2190 1405 3178 1348 676 702 750 91 2841 1896 1054 825 2403 333 3241 1474 2940 1975 938 25 2514 1198 2549 1325 1949 2144 2464 358 2885 2930 1889 1154 1755 1465 2022 2039 412 1104 1005 1895 856 1088 3210 1015 
4303,496 2537 1868 2547 865 968 584 2940 1455 1575 1023 275 719 2464 3215 2312 2022 2837 2463 1648 2455 1949 2814 637 1615 3231 2013 2738 1193 976 1200 898 1352 2382 859 2574 780 2823 756 975 2351 2971 3147 1167 1386 465 1113 2108 505 697 
4304,706 1386 845 1194 865 2173 3220 1575 2022 465 1020 2351 2320 2885 2651 2726 3142 1307 2464 2537 1281 471 505 259 1185 770 490 1197 2455 1956 1784 275 1195 2086 1868 938 1200 1430 3209 1520 2855 122 1474 734 147 2312 2470 2977 1812 457 
4305,2464 2940 1575 465 275 1386 2537 697 2885 1193 1185 865 307 719 1200 294 1755 1770 2193 2470 2351 2312 3032 2320 1023 333 1868 1784 2022 1455 2086 2392 1474 756 84 1949 1195 2455 2547 3078 259 2039 1307 1218 3229 490 845 3158 2382 2944 
4306,2022 1386 2012 2885 517 644 465 2464 1102 1443 2541 2320 1784 3209 2616 1245 1579 770 1956 1357 1193 338 2750 1200 2470 1567 491 380 1737 521 2006 2350 2472 2726 18 609 100 1060 1195 1197 470 1770 1423 2937 1818 3022 2652 1651 385 2855 
4307,3241 2182 1137 2726 1722 2885 1474 241 2688 505 2351 2350 231 1268 1386 1106 1575 706 2320 2022 1909 2470 2652 1348 1197 2651 2474 2921 3142 1318 1087 702 512 1818 655 1185 230 100 1861 2977 1755 444 181 2217 517 1005 3087 288 734 2754 
4308,1575 2464 2024 1949 1193 1336 427 505 3178 2312 856 968 1013 1386 2940 333 2547 3229 1474 865 231 954 697 2536 3078 2108 1348 1185 18 2537 1693 275 2431 1868 2193 1793 719 1956 2031 676 2022 1325 750 465 1755 1786 938 2695 3032 1875 
4309,1386 2464 938 2022 465 706 1193 2351 2885 1465 697 457 3142 505 3209 71 1800 18 609 1474 335 1102 2024 2977 3241 663 1013 2312 2537 1857 714 2749 3181 770 1755 1949 2602 1533 231 2652 1307 1956 1059 702 517 2726 2541 2834 1443 3120 
4310,3053 2064 3194 1796 2736 3229 31 219 427 1277 2703 1689 3167 1013 2789 1386 1596 1735 1960 1160 1811 500 1863 697 2167 3022 770 463 313 2108 3176 2480 2596 1773 1336 2493 580 3247 183 1340 2938 859 988 3084 1666 838 74 3069 851 156 
4311,1723 422 845 1020 2086 128 2122 1386 2885 2359 1063 3158 2127 697 2411 1281 2088 2964 2750 470 465 1512 122 3090 1863 2170 1194 1200 2652 2464 3229 2022 611 745 115 1339 814 1784 1517 1204 2470 1430 2198 232 1972 770 706 2173 2841 2855 
4312,1197 1662 1577 1348 2190 65 1465 2885 329 1298 702 479 2964 1290 1715 2940 167 2997 2845 13 1046 1195 600 1218 2937 2770 397 3026 2795 1501 2172 1498 3184 1889 1922 1122 1992 2850 821 2031 565 2514 750 1156 1386 2469 1185 2144 3176 2022 
4313,676 2537 2527 505 1575 998 2178 1002 3176 2939 1866 1868 2845 2455 613 1203 1715 370 988 719 637 1200 2607 2463 678 3030 1195 1881 1954 25 1262 2306 865 1150 3079 275 1474 3147 231 2977 2339 1170 3142 1268 437 1127 1770 2885 616 1005 
4314,1290 167 2757 1745 13 1422 1156 454 1501 505 1279 2855 2645 2885 465 331 2997 1197 968 2652 1218 1295 1494 3206 490 1756 2022 2662 723 1195 1496 2031 2940 847 398 1184 938 1386 2384 471 2208 1414 2563 1656 1001 1324 2338 1857 2351 2464 
4315,275 968 2464 465 1455 2940 2537 1793 496 2312 756 2547 865 1193 1868 719 2514 3229 2971 1386 2299 1949 2814 2039 780 1218 637 333 2024 1200 1693 2031 427 2885 2022 697 1575 3209 2706 18 1023 770 1013 2359 380 2149 1784 1770 663 3031 
4316,589 361 1745 1853 663 938 1922 1923 1046 248 277 1857 672 178 745 162 167 1006 471 3186 1001 706 2706 3182 443 1290 644 2521 571 1197 2034 296 13 170 2350 2902 2127 842 1942 46 770 486 1735 2899 2222 3068 739 1184 2757 505 
4317,1616 2039 2190 2403 1429 2536 1967 2091 2622 639 412 2180 2472 1677 2144 1784 3071 1536 3178 1756 358 1351 1185 3032 1336 454 3008 48 1088 1053 3026 216 3078 2152 1459 1917 2953 1975 1778 663 2514 2619 865 1405 240 2549 1474 1022 2338 333 
4318,1975 2129 836 2648 2970 2014 1861 231 1336 505 751 954 1474 358 3194 588 1415 1348 2464 1006 2959 2834 2631 319 2196 1268 2885 1185 1575 13 539 155 2921 1001 2190 1195 907 3241 1896 3178 1386 3229 2879 2514 1689 335 2297 2312 987 825 
4319,783 2537 505 2464 1200 865 2022 1784 2455 2178 465 2885 770 2940 2607 1386 1575 938 1474 1193 1567 275 663 2351 1868 2463 2031 1770 637 471 3041 2845 2312 719 706 1195 2527 676 1715 2320 1023 18 2470 2971 1197 976 1812 1357 380 2902 
4320,1106 2937 2111 2688 2875 921 1722 2057 738 2649 2726 2963 3039 868 241 702 2350 1612 3145 1071 1714 2211 720 2652 1370 803 1990 2754 2351 1239 2799 2320 381 100 266 479 2470 1315 2428 3059 1804 2182 2825 1289 532 501 1197 2616 1089 192 
4321,2464 1949 898 2940 2022 2312 2351 968 2031 1575 1307 3248 865 1386 2537 427 2024 1693 1197 1193 2113 333 1348 505 2547 702 756 1156 465 457 1956 3078 1868 496 2013 1059 167 277 945 1013 1800 1614 2661 2144 573 600 2885 1414 2125 3178 
4322,1154 1002 1896 954 2196 3210 676 319 2631 2297 119 2431 25 1895 1224 2959 2392 825 537 1975 692 358 856 91 2164 1327 1474 2977 3194 1383 1575 987 2957 2550 751 1129 1203 2546 2930 1596 866 2129 2887 1861 394 1299 472 2889 2262 1054 
4323,2783 1575 522 619 3166 2312 3147 505 1868 2537 697 1474 3194 968 2024 3231 446 2351 1657 676 3142 299 2837 624 3015 275 3174 1006 2382 762 865 1943 1386 780 2464 2319 1355 1860 1407 2611 886 2514 2833 838 1262 374 1134 2233 3241 2547 
4324,2320 1784 454 465 1386 2726 1088 100 2350 1474 2652 2022 505 2470 865 2885 2464 1567 1575 2551 517 346 2472 719 1200 783 48 1681 1185 2986 1755 2537 1239 275 1443 497 3014 1001 423 115 91 1770 964 2428 938 319 1973 1956 1695 2976 
4325,1474 719 231 147 865 1575 2474 637 1681 1868 234 698 275 465 938 2726 2464 706 2115 2022 2351 976 2921 2885 1386 1443 3220 1325 1224 1755 2555 2312 2466 2537 814 856 1455 954 243 2652 1185 505 1200 2024 1307 2179 3142 358 517 277 
4326,1681 454 275 505 865 147 719 2022 465 1474 1386 968 637 2537 1614 489 1784 3176 1185 2320 1755 698 1868 2568 2464 1949 471 1167 1001 2885 2726 517 3237 1195 2547 1575 2782 2940 3170 1985 3118 702 2837 3209 1648 3046 294 639 486 2392 
4327,1386 2937 2885 2541 2022 465 2726 2616 2320 2652 814 517 2351 1956 1200 2464 2384 1770 1737 2470 2750 644 1443 609 2696 1268 2875 3209 1193 2463 1180 2705 1547 1197 100 1060 1800 2964 490 2176 380 796 2044 2537 2312 803 2428 2301 783 2802 
4328,2022 2652 2937 2885 1386 1268 2111 702 1348 2537 12 465 1575 2350 2320 2470 1195 2541 964 2488 1370 1465 865 2464 2875 1770 1289 2217 1612 2726 1185 423 2428 100 1026 2312 412 1200 1861 987 719 2940 505 2351 650 91 231 1474 517 1398 
4329,465 1386 1443 2885 2022 2320 2351 2750 3209 380 2470 517 2464 2652 1567 2350 1784 814 2384 2198 1200 2312 2726 1770 1956 1307 783 272 796 2855 1193 1290 697 1800 346 2537 1197 1498 938 1060 470 454 644 1857 100 957 865 1102 2541 945 
4330,1299 3241 3243 1386 505 954 883 2113 2262 655 856 938 1474 751 1797 2652 2866 1470 2022 905 1268 2115 2885 836 1325 2217 2841 2431 2546 512 2164 2439 714 3142 1336 231 2811 3025 830 1415 3071 335 2129 2182 1240 1465 2470 1821 465 1755 
4331,517 2541 2885 1443 2022 100 115 1386 2176 465 987 2750 2883 454 2616 1060 2055 2464 2472 814 2726 1102 48 1956 644 2320 1818 2338 2652 2012 255 3064 3209 1737 2198 1567 2035 1498 1784 2551 3014 423 1290 609 491 2147 1088 296 2964 470 
4332,2964 1956 2616 517 945 1386 2885 2351 1348 1818 2541 1498 470 1060 1197 2022 1577 702 2726 100 2652 1737 1046 987 2470 2937 521 1643 1106 2320 2179 1922 2688 479 2464 465 803 644 748 241 168 1465 1736 1722 2350 3209 2393 255 1071 596 
4333,954 856 3210 91 1896 1224 2811 1386 2022 2113 905 987 1002 2652 2413 2464 1289 319 2885 2196 231 1779 1154 1575 2841 2887 1203 335 938 2631 655 1015 2164 825 1054 2115 2957 1088 1200 1317 465 1755 1117 1240 505 2431 1964 3241 2866 1325 
4334,1386 517 2022 2885 2541 100 1956 2320 2616 465 1465 2464 702 2652 470 2750 2726 1737 1784 1443 1348 230 1498 2470 3209 1102 814 1060 767 3022 1818 521 2350 2964 1193 1078 2179 1811 2875 1567 2012 3059 1755 454 2198 3178 2472 166 987 2359 
4335,1474 1861 2726 1781 275 405 1348 1318 1684 2039 115 358 2537 1465 2652 1200 1106 2688 100 2464 2470 538 2474 1185 2937 1722 2885 163 865 2350 2553 1567 1268 2176 1681 2022 2320 1575 2179 3032 905 1386 2966 333 2217 2152 2805 1224 1784 1195 
4336,706 1194 697 2455 2173 845 1260 1020 2537 471 988 2351 863 505 331 968 745 3142 167 485 128 84 2971 1430 2022 672 2645 2521 1868 496 2783 2940 637 3182 1230 1295 1195 2885 865 2527 1135 259 2339 1197 3158 277 1307 3147 2823 13 
4337,938 1405 505 2022 1575 3139 2339 2831 299 968 496 117 231 465 2312 2575 2464 1407 1386 3041 1465 762 1307 2940 1325 457 830 697 2885 1197 3142 2547 1949 3231 3037 2351 702 84 1734 2514 1336 770 2537 706 1673 2536 662 1116 2814 167 
4338,954 856 2413 319 2811 2887 2196 990 1896 91 1002 905 1129 2631 3210 825 2866 2129 1575 1154 2164 2113 1975 2316 2889 1268 987 1964 677 1686 335 1855 231 2474 2431 1317 553 2550 692 1054 876 155 1518 836 1299 1117 394 1432 3243 1861 
4339,2403 1465 1348 2179 702 2754 753 1949 496 945 2022 1386 235 2783 1195 2541 799 412 3016 593 2568 21 3178 1197 3032 505 1242 2537 1956 1318 865 979 3109 2039 2174 3078 767 457 2940 697 2873 1106 1722 2312 716 706 2464 2845 1185 471 
4340,2664 672 2997 1891 2899 3037 1673 1931 167 2575 33 2208 1874 1184 1295 757 1942 372 401 3156 213 471 2034 2928 124 3206 1424 2902 1365 842 2282 1324 277 1857 1034 1017 1156 2757 3068 2770 1765 589 110 3087 1119 457 2066 2831 1405 385 
4341,1245 728 204 1357 2769 1120 3205 2012 68 2212 2371 2472 1663 48 1784 3052 1178 1515 1567 2384 1297 2320 2478 2157 988 193 1370 1974 2153 1770 770 3103 1468 2922 3064 2919 1200 2883 465 100 338 3104 154 1443 1944 2696 2470 2640 148 380 
